,index,id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount,keywords
325,325,1573554899580764160,"['green', 'clothe', 'bag', 'black', 'handle', 'bag', 'green', 'mixed', 'brown', 'handle', 'bag', 'black', 'bag', 'trolley', 'inside', 'bag', 'clothe', 'shoe', 'clutch', 'jacket', 'child', 'girl', 'primark', 'store', 'men', 'jacket', 'hollister', 'store', 'women', 'bag', 'dkny', 'gotti', 'store', 'man', 'tommy', 'store', 'white', 'bathrobe', 'found', 'please', 'inform', 'please']",2022-09-24T06:08:17+00:00,0,0,1,0,,black
326,326,1573103948457803777,"['lost', 'favorite', 'bracelet']",2022-09-23T00:16:22+00:00,0,0,1,0,,bracelet
327,327,1573043844286906373,"['lost', 'camera', 'panasonic', 'lumix', 'dmctz70', 'digital', 'camera', 'silver', 'lost', 'near', 'exit', 'tower', 'london']",2022-09-22T20:17:32+00:00,0,0,0,0,,silver
328,328,1572913465978765313,"['found', 'single', 'key', 'key', 'ring', 'whistle', 'entry', 'fob']",2022-09-22T11:39:28+00:00,0,0,0,0,,key
329,329,1572714046176239616,"['lost', 'gold', 'claddagh', 'ring', 'small', 'diamond', 'somewhere', 'vicinity', 'sohoshaftesbury', 'avenuechinatown']",2022-09-21T22:27:02+00:00,0,0,0,0,,small
330,330,1572605177022005252,"['lost', 'tom', 'ford', 'sunglass', '18th', 'september', 'richmond', 'hill', 'street', 'somewhere', 'cote', 'restaurant', 'roebuck', 'pub', 'evening', 'time', 'love', 'sunglass', 'reward', 'champagne']",2022-09-21T15:14:26+00:00,0,0,0,0,,street
331,331,1572564350610853890,"['gold', 'wallet', 'stolen', 'pram', 'outside', 'tube', 'station', 'man', 'supposedly', 'helping', 'carry', 'pram', 'stair', 'variou', 'form', 'id', 'name']",2022-09-21T12:32:12+00:00,0,0,0,0,,wallet
332,332,1572256692141711367,"['medium', 'size', 'brownbeigeblack', 'dinosaur', 'toy', 'skorpiovenator']",2022-09-20T16:09:41+00:00,0,0,0,0,,
333,333,1572107232241754112,"['hi', 'lost', 'dark', 'green', 'nike', 'air', 'bag', 'house', 'key', 'wallet', 'cash', 'card', 'mini', 'bose', 'speaker', '2', 'french', 'connection', 'sunglass']",2022-09-20T06:15:47+00:00,0,0,0,0,,card
334,334,1571950948284600322,"['hi', 'daughter', 'lost', 'barber', 'brown', 'bag', 'old', 'pad', 'mini', 'blue', 'cover', 'blue', 'velvet', 'trousers', 'peachy', 'den', 'two', 'white', 'top']",2022-09-19T19:54:46+00:00,0,0,0,0,,bag
335,335,1571936784782589952,"['hi', 'daughter', 'lost', 'barber', 'brown', 'bag', 'old', 'pad', 'mini', 'blue', 'cover', 'blue', 'velvet', 'trousers', 'peachy', 'den', 'two', 'white', 'top']",2022-09-19T18:58:29+00:00,0,0,0,0,,bag
336,336,1571893852461764608,"['blue', 'case', 'could', 'around', 'king', 'arm', 'pub']",2022-09-19T16:07:53+00:00,0,0,0,0,,case
337,337,1571870514741641217,"['lost', 'house', 'car', 'key', 'somewhere', 'hanwell', 'near', 'lidl', 'distinctive', 'set', 'tag', 'saying', 'autustic', 'spectrum']",2022-09-19T14:35:09+00:00,0,0,0,0,,key
338,338,1571865520315703297,"['funeral', 'hm', 'qe2', 'lost', 'tie', 'clip', 'tarnished', 'silver', 'dark', 'blue', 'cabachon', 'tied', 'w', 'blue', 'rubber', 'band', 'little', 'black', 'white', 'picture', 'pendant', 'girl', 'one', 'side', 'baby', 'another', 'walked', 'greenpark', 'station', 'horseguard']",2022-09-19T14:15:18+00:00,0,4,5,0,,black
339,339,1571760521241567233,"['lost', 'gold', 'chain', 'necklace', 'cold', 'disc', 'date', '081218', 'engraved', 'one', 'side', 'extremely', 'sentimental', 'please', 'let', 'know', 'anyone', 'picked']",2022-09-19T07:18:04+00:00,0,0,0,0,,gold
340,340,1571617410116997125,"['black', 'back', 'pack', 'stolen', 'breaking', 'car', 'window', 'driving', 'license', 'bank', 'card', 'inside', 'alongside', 'child', 'clothe', 'medicine', 'please', 'drop', 'email', 'news']",2022-09-18T21:49:24+00:00,0,1,0,0,,card
341,341,1571419075762589696,"['lost', 'black', 'cardholder', 'driving', 'license', 'another', 'id', 'bank', 'card', 'perdita', 'stoller']",2022-09-18T08:41:17+00:00,0,0,0,0,,card
342,342,1571287316102057987,"['lost', 'wallet', 'stamped', 'photo', 'car', 'name', 'wilf', 'inside', 'lost', 'downtown', 'morden', 'somewhere', 'mcdonald', 'giant', 'tiger', 'area']",2022-09-17T23:57:43+00:00,0,0,0,0,,wallet
343,343,1571047312985837571,"['red', 'suitcase', 'containing', 'clothe', 'soft', 'toy', 'lost', 'stolen', 'thursday', 'london', 'near', 'o2', 'hoping', 'discarded', 'value', 'sentimental', 'value', 'would', 'really', 'love', 'get', 'back', 'though', 'long', 'shot']",2022-09-17T08:04:02+00:00,0,0,0,0,,back
344,344,1570799430525390848,"['lost', 'fislon', 'navy', 'blue', 'canva', 'briefcase', 'style', 'bag', 'early', 'hour', 'thursday', 'morning', 'city', 'london', 'likely', 'near', 'finsbury', 'square', 'contain', 'laptop', 'plu', 'personal', 'document']",2022-09-16T15:39:02+00:00,0,0,0,0,,bag
345,345,1570148776190578688,"['left', 'velvet', 'h', 'initial', 'card', 'holder', 'bank', 'card', 'id', 'northern', 'line', 'headed', 'high', 'barnet', '1615', 'got', 'london', 'bridge', 'king', 'cros', 'bank', 'card', 'id', 'inside']",2022-09-14T20:33:34+00:00,0,0,0,0,,card
346,346,1570114631485587457,"['lost', 'vintage', 'burberry', 'trench', 'coat', 'today', 'spitafield', 'market', 'brown', 'paper', 'bag', 'found', 'please', 'return', 'dear']",2022-09-14T18:17:54+00:00,0,0,0,0,,bag
347,347,1570041037133058049,"['lost', 'nissan', 'juke', '2016', 'car', 'key', 'black', 'goape', 'model', 'plastic', 'ring', 'sure', 'excat', 'location', 'travelling', 'bayswater', 'kensal', 'rise', 'notting', 'hill', 'carnival']",2022-09-14T13:25:27+00:00,0,0,0,0,,black
348,348,1569741726834724865,"['lost', 'navy', 'gilet', 'wallet', 'passport', 'inside']",2022-09-13T17:36:06+00:00,0,0,0,0,,wallet
349,349,1569738204554616833,"['lost', 'ford', 'car', 'key', 'near', 'parson', 'green', 'worn', 'leather', 'patch', 'key', 'ring']",2022-09-13T17:22:06+00:00,0,0,0,0,,key
350,350,1569272622008999937,"['lost', 'two', 'vietnamese', 'passport', 'name', 'tuan', 'phong', 'pham', 'might', 'drop', 'bu', 'street', 'anyone', 'found', 'please', 'contact', '07421611767']",2022-09-12T10:32:03+00:00,0,0,0,0,,street
351,351,1569247194280038401,"['lost', 'pair', 'prescription', 'black', 'saint', 'laurent', 'sunglass', 'weekend', 'found', 'please', 'let', 'know', 'lot', 'sentimental', 'value']",2022-09-12T08:51:00+00:00,0,1,0,0,,black
352,352,1569198186815700993,"['full', 'makeup', 'bag', 'empty', 'purse', 'posted', 'letterbox', 'presumably', 'discarded', 'thief', 'emptying', 'purse', 'hoping', 'least', 'get', 'empty', 'pursemakeup', 'bag', 'makeup', 'back', 'owner']",2022-09-12T05:36:16+00:00,0,0,0,0,,bag
353,353,1569031363768074241,"['pen', 'case', 'multiple', 'fountain', 'pen', 'disposable', 'vape', 'device', 'probably', 'left', 'one', 'bench']",2022-09-11T18:33:22+00:00,0,0,0,0,,case
354,354,1568925031220092929,"['house', 'car', 'key', 'old', 'rainbow', 'string']",2022-09-11T11:30:51+00:00,0,0,0,0,,key
355,355,1568808914946326528,"['driving', 'licence', '2', 'x', 'bank', 'card', 'mobile', 'phone']",2022-09-11T03:49:27+00:00,0,0,0,0,,card
356,356,1568667152193814531,"['thief', 'stole', '2', 'wallet', 'backpack', 'whilst', 'disney', 'store', 'oxford', 'street', 'wallet', 'small', 'red', 'one', 'zipper', 'similar', 'small', 'black', 'one', 'capsule', 'open', '2', 'picture', 'son', 'inside', 'capsule', 'pocket', 'contain', 'cash', 'money', 'bank', 'card', 'important', 'arabic', 'id', 'card']",2022-09-10T18:26:08+00:00,0,0,0,0,,card
357,357,1568664907591172101,"['lost', 'black', 'leather', 'wallet', 'id', 'card', 'spare', 'cash', 'probably', 'way', 'canary', 'wharf', 'jubilee', 'hackney', 'overground']",2022-09-10T18:17:13+00:00,0,0,0,0,,card
358,358,1568547027016974338,"['find', 'purple', 'bag', 'letter', 'provisional', 'id', 'card', 'money', 'purfume', 'headphone', 'cigarette', 'please', 'call', '07488270338', 'someone', 'may', 'walking', 'around']",2022-09-10T10:28:48+00:00,0,0,0,0,,card
359,359,1568507890339545090,"['lost', 'card', 'holder', 'wallet', 'inside', 'brp', 'oyster', 'card', 'starbuck', 'partner', 'card', 'monzo', 'card']",2022-09-10T07:53:17+00:00,0,0,0,0,,card
360,360,1568361634166611970,"['lost', 'id', '2130', 'newberry', 'park', 'someone', 'find', 'pl', 'call', '07392407606']",2022-09-09T22:12:06+00:00,0,0,0,0,,id
361,361,1568294277460918280,"['found', 'apple', 'airpod', 'case', 'barne', 'wednesday', 'evening', '0709', 'named', 'let', 'know', 'name', 'forward']",2022-09-09T17:44:27+00:00,0,0,0,0,,case
362,362,1568206478124761088,"['lost', 'two', 'vietnamese', 'passport', 'name', 'tuan', 'phong', 'pham', 'anyone', 'pick', 'please', 'contact', '07421611767']",2022-09-09T11:55:34+00:00,0,0,0,0,,passport
363,363,1567991661719855104,"['pink', 'pouch', 'labelled', 'chamber', 'beau', 'containing', 'lot', 'silver', 'jewellery', 'lost', 'penn', 'estate', 'buck', 'country', 'show']",2022-09-08T21:41:58+00:00,0,0,0,0,,silver
364,364,1567874377697427457,"['think', 'lost', 'two', 'green', 'vietnamese', 'passport', 'anyone', 'see', 'please', 'hand', 'back', 'tuan', 'phong', 'pham', 'high', 'reward']",2022-09-08T13:55:55+00:00,0,0,0,0,,back
365,365,1567568199473823747,"['lost', 'one', 'left', 'ear', 'airpod', 'last', 'maiden', 'lane', 'london', 'went', 'foot', 'one', 'berkeley', 'square', 'home', 'union', 'street', 'southwark', 'via', 'tube', 'named', 'daniel', 'airpod']",2022-09-07T17:39:17+00:00,0,0,0,0,,one
366,366,1567551996604944384,"['airpod', 'pro', 'fell', 'case', 'dropped', 'near', 'eustonking', 'cros', '25th', 'august', '2022']",2022-09-07T16:34:54+00:00,0,0,0,0,,case
367,367,1567155799784398850,"['found', 'expensive', 'phone', 'wireles', 'earbud', 'case', 'please', 'provide', 'detail', 'type', 'etc']",2022-09-06T14:20:33+00:00,0,0,0,0,,case
368,368,1566581965310099458,"['lost', 'glass', 'black', 'frame', 'len', '075']",2022-09-05T00:20:20+00:00,0,0,0,0,,black
369,369,1566548841134018564,"['pink', 'purse', 'document', 'including', 'id', 'bank', 'card', 'say', 'name', 'think', 'may', 'near', 'ladbroke', 'grove', 'unsure', 'carnival']",2022-09-04T22:08:43+00:00,0,0,0,0,,card
370,370,1566517077254590469,"['child', 'phone', 'used', 'japan', 'pink', 'light', 'purple', 'cherry', 'accessory']",2022-09-04T20:02:30+00:00,0,0,0,0,,phone
371,371,1565847156262682625,"['helo', 'lost', 'samsung', 's20', 'cosmic', 'grey', 'mum', 'photo', 'back', 'fitnes', 'park', 'card', 'location', 'say', '15', 'pauntley', 'street', 'know', 'someone', 'living', 'archway', 'please', 'contact', 'want', 'download', 'file', 'pl']",2022-09-02T23:40:28+00:00,0,0,0,0,,card
372,372,1565800749359108107,"['hi', 'bag', 'stolen', 'brewdog', 'paddington', 'multiple', 'valuable', 'including', 'thinkpad', 'airbud', 'branded', 'sunglass', 'gues', 'gone', 'perhap', 'someone', 'found', 'driving', 'license', 'polish', 'driving', 'license', 'gladly', 'provide', 'reward', 'someone', 'found']",2022-09-02T20:36:04+00:00,0,0,0,0,,bag
373,373,1565795477752369152,"['double', 'fold', 'grey', 'cardholder', 'driving', 'license', 'picture', 'mum', 'front', 'window', 'gold', 'letter', 'acros', 'cardholder', 'describe', 'confirmation', 'could', 'dropped', 'along', 'wightman', 'road', 'early', 'hour', 'sunday']",2022-09-02T20:15:07+00:00,0,0,0,0,,gold
374,374,1565646023581638656,"['lost', 'pair', 'dark', 'blue', 'reading', 'glass', 'wooden', 'arm', 'around', 'lido', 'carpark', 'tooting', 'common']",2022-09-02T10:21:14+00:00,0,1,0,0,,blue
375,375,1565414432691421184,"['lost', 'gent', 'seiko', 'watch', 'green', 'strap', 'black', 'face', 'new', 'watch', 'received', '70th', 'birthday', 'recently']",2022-09-01T19:00:59+00:00,0,0,0,0,,black
376,376,1565391775040249858,"['purse', 'key', 'inside', 'mexican', 'day', 'dead', 'keychain']",2022-09-01T17:30:57+00:00,0,0,0,0,,key
377,377,1565388716411068416,"['found', 'think', 'black', 'samsung', 'galaxy', 's10', 'black', 'case', 'nottinghill', 'carnival', 'sunday', '28th', 'august', 'phone', 'found', 'benjart', 'stage']",2022-09-01T17:18:48+00:00,0,1,0,0,,black
378,378,1565248995135574017,"['lost', 'red', 'iphone', '11', 'carnival', 'case', 'phone', 'black', 'yellow', 'flame', 'please', 'someone', 'found', 'contact', '32', '484', '809', '229', '20', 'year', 'life', 'inside', 'thank', 'advance']",2022-09-01T08:03:36+00:00,0,0,0,0,,black
379,379,1565041076196589568,"['lost', 'black', 'samsung', 'galaxy', 's20', 'ultra', 'black', 'phone', 'case', 'somewhere', 'along', 'portobello', 'rosladcolville', 'terrace']",2022-08-31T18:17:24+00:00,0,0,0,0,,black
380,380,1564954327113932800,"['hey', 'lost', 'key', 'silver', 'heart', 'keychain', 'card', 'inside', 'black', 'wallet', 'anyone', 'find', 'please', 'let', 'know']",2022-08-31T12:32:41+00:00,0,0,0,0,,card
381,381,1564767573366956032,"['hi', 'dont', 'know', 'whether', 'stolen', 'shoulder', 'fell', 'rush', 'crowd', 'lost', 'blue', 'leather', 'purse', 'small', 'like', 'shoulder', 'bag', 'phone', 'air', 'pod', 'bank', 'card', 'id', 'near', 'taste', 'africa', 'stall', 'time', 'massive', 'rush', 'person', 'food', 'stall', 'anyone', 'happened', 'pick', 'small', 'light', 'blue', 'shoulder', 'bag', 'please', 'let', 'know', 'im', 'really', 'upset', 'lost', 'thank']",2022-08-31T00:10:36+00:00,0,0,0,0,,card
382,382,1564753827571572739,"['lost', 'grey', 'black', 'film', 'camera', 'notting', 'hill', 'carnival', 'monday', '29th', 'aug', 'make', 'camera', 'jazz', '902']",2022-08-30T23:15:58+00:00,0,0,0,0,,black
383,383,1564732831498223617,"['lost', 'iphone', '12', 'mini', 'nottinghill', 'carnival', 'black', 'iphone', '12', 'mini', 'course', 'work', 'note', 'research', '15', 'year', 'old', 'saved', 'whole', 'year', 'buy', 'please', 'please', 'return', 'phone', 'taken', 'back', 'pocket', 'much', 'money', 'offer', 'anyone', 'returning', 'small', 'reward', 'need', 'note', 'course', 'work', 'memory', 'mum', 'recently', 'died', 'cancer', 'please', 'call', '07507490681']",2022-08-30T21:52:33+00:00,0,0,0,0,,black
384,384,1564687942559350796,"['hiya', 'bag', 'stolen', 'old', 'thameside', 'inn', 'thursday', 'bag', 'sentimental', 'also', 'included', 'airpod', 'pink', 'case', 'dell', 'work', 'laptop', 'white', 'iphone', '7']",2022-08-30T18:54:10+00:00,0,0,0,0,,bag
385,385,1564654408624914432,"['hi', 'dont', 'know', 'whether', 'stolen', 'shoulder', 'fell', 'rush', 'crowd', 'lost', 'blue', 'leather', 'purse', 'small', 'like', 'shoulder', 'bag', 'phone', 'air', 'pod', 'bank', 'card', 'id', 'near', 'taste', 'africa', 'stall', 'time', 'massive', 'rush', 'person', 'food', 'stall', 'anyone', 'happened', 'pick', 'small', 'light', 'blue', 'shoulder', 'bag', 'please', 'let', 'know', 'im', 'really', 'upset', 'lost', 'thank']",2022-08-30T16:40:55+00:00,0,0,0,0,,card
386,386,1564631659038793732,"['stolenswiped', 'cctv', 'footage', 'contact', 'police', 'contact', 'laptop', 'bag', 'dell', 'laptop', '2', 'charger', 'hard', 'drive', 'house', 'key', 'car', 'key', '60', 'bothered', 'cash', 'laptop', 'hard', 'drive', 'year', 'year', 'datum', 'irreplaceable']",2022-08-30T15:10:31+00:00,0,0,0,0,,key
387,387,1564631076865196040,"['lost', 'iphone', '11', 'pro', 'max', 'id', 'back', 'phone', 'lost', 'carnival', 'someone', 'picked', 'phone', 'able', 'talk', 'since', 'lost', 'around', '7pm', 'lost', 'around', 'time', 'float', 'approaching', 'bridge', 'somewhere', 'meanwhile', 'garden', 'golborne', 'road', 'stop', 'f', 'bu', 'stop']",2022-08-30T15:08:12+00:00,0,0,0,0,,id
388,388,1564602892069240832,"['brown', 'leather', 'wallet', 'lost', 'stolen', 'near', 'st', 'dunstan', 'east']",2022-08-30T13:16:13+00:00,0,0,0,0,,wallet
389,389,1564569909354545152,"['lost', 'bunch', 'key', 'carnival', '2', 'car', 'key', 'orange', 'bottle', 'opener']",2022-08-30T11:05:09+00:00,0,0,0,0,,key
390,390,1564565902506528768,"['lost', 'signet', 'ring', 'sunday', 'carnival', 'noticed', 'gone', 'ladbroke', 'grove', 'bu', 'stop', 'two', 'crossed', 'sword', 'initial', 'fjr', 'please', 'help', 'thank']",2022-08-30T10:49:14+00:00,0,0,0,0,,ring
391,391,1564547339779510272,"['lost', 'black', 'samsung', 'a22', 'carnival', 'photo', 'late', 'parent', 'immense', 'personal', 'value']",2022-08-30T09:35:28+00:00,0,0,0,0,,black
392,392,1564546865961570304,"['lost', 'mobile', 'phone', 'samsung', 'a22', 'walking', 'harrow', 'road', 'ladbroke', 'grove']",2022-08-30T09:33:35+00:00,0,0,0,0,,phone
393,393,1564369281223217161,"['lost', 'blue', 'iphone', 'max', 'pro', 'phone', 'nottinghill', 'carnival', '6pm', '234', 'b450', 'bu', 'stop', 'f', 'st', 'charle', 'square']",2022-08-29T21:47:55+00:00,0,2,0,0,,blue
394,394,1564342036093861904,"['lost', 'hsbc', 'debit', 'card', 'somewhere', 'notting', 'hill', 'carnival', 'purchase', 'dont', 'want', 'cancel', 'case', 'found']",2022-08-29T19:59:40+00:00,0,0,0,0,,card
395,395,1564265127565746177,"['mini', 'car', 'fob', 'purple', 'gym', 'fob', 'front', 'door', 'key']",2022-08-29T14:54:03+00:00,0,0,0,0,,key
396,396,1564236535125475328,"['lost', 'black', 'seat', 'car', 'key', 'fob', 'door', 'key', 'attached', 'somewhere', 'eltham', 'high', 'street', 'belvedere', 'via', 'woolwich', 'bu']",2022-08-29T13:00:26+00:00,0,0,0,0,,black
397,397,1564201402481737730,"['sister', 'lost', 'small', 'baby', 'blue', 'purse', 'contain', 'bank', 'card', 'nh', 'card', 'provision', 'licence', 'co', 'op', 'card', 'tesco', 'club', 'card', 'purse', 'letter', 'h', 'front']",2022-08-29T10:40:50+00:00,0,0,0,0,,card
398,398,1564158203704778752,"['lost', 'silver', 'bracelet', 'sentimental', 'value', '21082022', 'kennington', 'road', 'se11', 'bu', 'stop', '6', '7pm', '14', 'year', 'since', 'dad', 'passing', 'please', 'let', 'know', 'asap']",2022-08-29T07:49:11+00:00,0,0,0,0,,sentimental
399,399,1563979109415456770,"['jai', 'perdu', 'un', 'portemonnaie', 'noir', 'avec', 'environ', '7', 'carte', 'à', 'lintérieur', 'dont', 'carte', 'didentité', 'carte', 'vitale', 'et', 'me', 'carte', 'de', 'conducteur', 'ce', 'sont', 'de', 'document', 'francai', 'ive', 'lost', 'black', 'wallet', 'around', '7', 'card', 'inside', 'whose', 'id', 'card', 'health', 'card', 'driving', 'license', 'french', 'document']",2022-08-28T19:57:31+00:00,0,0,0,0,,card
400,400,1563928683085283331,"['key', 'tesco', 'club', 'card']",2022-08-28T16:37:09+00:00,0,0,0,0,,card
401,401,1563768209089650689,"['good', 'morning', 'everybody', 'found', 'satchel', 'jubilee', 'line', 'got', 'wembley', 'opened', 'small', 'pocket', 'check', 'document', 'found', 'passport', 'face', 'platform', 'wembley', 'saw', 'police', 'man', 'came', 'said', 'found', 'bag', 'train', 'dont', 'know', 'what', 'inside', 'opened', 'check', 'document', 'didnt', 'get', 'see', 'person', 'name', 'gave', 'passport', 'police', 'man', 'black', 'passport', 'policeman']",2022-08-28T05:59:29+00:00,0,0,0,0,,black
402,402,1563585907848269825,"['lost', 'doc', 'martin', 'black', 'bag', 'passport']",2022-08-27T17:55:05+00:00,0,1,0,1,,black
403,403,1563289613456019457,"['blue', 'wallet', 'tesco', 'club', 'card', '2', 'superdrug', 'card', 'cash', 'cash', 'anymore', 'also', 'credit', 'card']",2022-08-26T22:17:43+00:00,0,0,0,0,,card
404,404,1563166956366151680,"['lost', 'wallet', 'possibly', 'inside', 'nearby', 'tesco', 'expres', 'brown', 'belroy', 'single', 'fold', 'wallet', 'card', 'name', 'anthony']",2022-08-26T14:10:19+00:00,0,0,0,0,,card
405,405,1562401712291598336,"['black', 'time', 'newspaper', 'tote', 'bag', 'cardboard', 'box', 'inside', 'contained', 'picture', 'letter']",2022-08-24T11:29:30+00:00,0,0,0,0,,black
406,406,1562360563984134146,"['lost', 'small', 'black', 'zip', 'purse', 'golden', 'bow', 'train', 'new', 'southgate', 'moorgate', 'station']",2022-08-24T08:46:00+00:00,0,0,0,0,,black
